,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
11768,BMD_RS11310,NODE_18_length_52237_cov_130.949827_9,86.747,83,11,0,1,83,1,83,7.199999999999999e-42,128.0,83,1.0,->
11769,BMD_RS11320,NODE_18_length_52237_cov_130.949827_52,54.286,210,95,1,9,218,10,218,3.01e-76,226.0,219,0.958904109589041,->
11771,BMD_RS11325,NODE_18_length_52237_cov_130.949827_51,53.465,202,94,0,1,202,7,208,3.11e-76,226.0,221,0.9140271493212669,->
11773,BMD_RS11330,NODE_18_length_52237_cov_130.949827_53,49.114,395,190,3,3,393,7,394,1.0900000000000001e-124,362.0,397,0.9949622166246851,->
11776,BMD_RS11335,NODE_88_length_15652_cov_128.829342_8,43.56,427,236,2,14,440,14,435,1.8699999999999998e-120,356.0,462,0.9242424242424242,->
11786,BMD_RS11340,NODE_45_length_25994_cov_128.337269_21,45.667,427,215,8,18,431,16,438,6.03e-127,371.0,432,0.9884259259259259,->
11797,BMD_RS11345,NODE_6_length_84183_cov_123.491630_6,39.256,484,283,8,7,484,17,495,2.16e-106,323.0,486,0.9958847736625515,->
11805,BMD_RS11355,NODE_44_length_26026_cov_120.653320_20,36.364,55,35,0,81,135,99,153,1.4e-05,40.0,160,0.34375,->
11812,BMD_RS11360,NODE_88_length_15652_cov_128.829342_3,80.263,456,90,0,5,460,5,460,0.0,793.0,470,0.9702127659574468,->
11813,BMD_RS11365,NODE_88_length_15652_cov_128.829342_2,47.778,90,47,0,1,90,3,92,1.27e-27,93.6,93,0.967741935483871,->
11814,BMD_RS11370,NODE_106_length_12173_cov_143.203704_5,36.725,403,235,7,16,411,2,391,7.980000000000001e-70,227.0,494,0.8157894736842105,->
11818,BMD_RS11375,NODE_102_length_12881_cov_104.716417_3,41.176,68,36,3,35,101,1,65,1.01e-08,48.5,249,0.27309236947791166,->
11825,BMD_RS11385,NODE_96_length_14312_cov_112.327924_17,33.333,45,30,0,98,142,74,118,0.000686,35.0,154,0.2922077922077922,<=>
11827,BMD_RS11390,NODE_59_length_21307_cov_152.707772_6,71.1,391,110,1,1,391,1,388,0.0,597.0,391,1.0,->
11829,BMD_RS11405,NODE_65_length_20146_cov_124.136678_5,28.846,104,59,4,12,108,51,146,1.41e-05,40.8,195,0.5333333333333333,->
11831,BMD_RS11410,NODE_51_length_24165_cov_154.967245_9,25.888,197,121,7,112,292,102,289,0.000129,40.4,421,0.4679334916864608,->
11833,BMD_RS11420,NODE_219_length_1405_cov_282.481175_1,26.966,178,124,5,122,298,129,301,1.43e-06,45.8,313,0.5686900958466453,<=>
11838,BMD_RS11430,NODE_86_length_16033_cov_198.151667_2,24.017,229,154,8,198,420,259,473,3.09e-10,58.5,434,0.5276497695852534,->
11841,BMD_RS11440,NODE_37_length_30247_cov_147.301856_8,78.889,90,19,0,1,90,1,90,1.35e-49,148.0,90,1.0,->
11843,BMD_RS11445,NODE_10_length_64414_cov_278.936102_1,67.5,120,39,0,34,153,73,192,2.0300000000000002e-58,177.0,153,0.7843137254901961,->
11851,BMD_RS11455,NODE_46_length_25559_cov_123.998587_23,78.425,292,63,0,3,294,2,293,4.61e-175,486.0,297,0.9831649831649831,<=>
11855,BMD_RS27345,NODE_46_length_25559_cov_123.998587_23,60.0,85,34,0,1,85,292,376,1.53e-30,108.0,114,0.7456140350877193,->
11858,BMD_RS11465,NODE_26_length_40229_cov_115.819112_29,26.747,415,254,15,76,465,56,445,3.0500000000000003e-22,95.9,467,0.8886509635974305,->
11861,BMD_RS11470,NODE_70_length_19252_cov_126.168136_22,39.269,219,128,2,165,378,2,220,2.59e-44,150.0,403,0.543424317617866,->
11871,BMD_RS11480,NODE_58_length_22324_cov_106.349485_3,28.528,326,217,10,152,467,150,469,3.76e-23,102.0,890,0.36629213483146067,->
11874,BMD_RS11485,NODE_2_length_103972_cov_145.337677_26,66.393,366,121,1,1,366,1,364,1.2199999999999999e-176,493.0,383,0.9556135770234987,->
11952,BMD_RS11490,NODE_69_length_19291_cov_115.920839_10,29.412,153,90,6,1,143,89,233,7.24e-07,46.2,329,0.46504559270516715,<=>
11954,BMD_RS11495,NODE_14_length_58649_cov_164.143806_4,25.935,401,262,14,6,389,8,390,5.12e-25,103.0,429,0.9347319347319347,->
11964,BMD_RS11500,NODE_114_length_10672_cov_134.512317_2,35.135,111,70,1,177,285,1,111,1.92e-15,68.6,294,0.37755102040816324,->
11968,BMD_RS11505,NODE_99_length_13785_cov_121.700102_5,33.577,274,180,2,24,295,3,276,6.63e-47,155.0,295,0.9288135593220339,->
11975,BMD_RS11510,NODE_75_length_18964_cov_280.329645_13,30.952,84,58,0,176,259,197,280,3.26e-07,47.4,281,0.298932384341637,->
11983,BMD_RS11515,NODE_57_length_22552_cov_122.070834_13,35.294,68,40,1,8,75,11,74,2.06e-06,44.3,244,0.2786885245901639,->
11987,BMD_RS11520,NODE_125_length_9288_cov_160.134622_1,31.618,136,91,2,205,339,138,272,3.65e-17,77.4,340,0.4,->
11988,BMD_RS11530,NODE_75_length_18964_cov_280.329645_2,39.706,68,40,1,10,76,15,82,4.99e-10,49.7,112,0.6071428571428571,->
11992,BMD_RS11535,NODE_117_length_10323_cov_133.197736_6,24.138,203,142,6,41,237,24,220,2.91e-05,40.8,260,0.7807692307692308,->
11993,BMD_RS11540,NODE_4_length_97076_cov_120.918257_89,28.519,270,184,6,1,264,1,267,4.26e-26,100.0,268,1.007462686567164,->
11996,BMD_RS11545,NODE_69_length_19291_cov_115.920839_23,83.178,321,54,0,1,321,1,321,0.0,573.0,323,0.9938080495356038,<=>
11998,BMD_RS11555,NODE_22_length_47463_cov_128.144874_6,29.358,109,71,3,6,110,9,115,1.21e-09,49.7,121,0.9008264462809917,->
11999,BMD_RS11570,NODE_213_length_1493_cov_99.652542_1,27.807,187,129,4,1,182,4,189,3.1500000000000004e-21,83.2,187,1.0,<=>
12000,BMD_RS11575,NODE_4_length_97076_cov_120.918257_19,76.837,626,145,0,1,626,1,626,0.0,999.0,626,1.0,<=>
12001,BMD_RS11580,NODE_18_length_52237_cov_130.949827_11,35.294,306,175,6,23,319,24,315,3.8399999999999996e-45,160.0,400,0.765,->
12004,BMD_RS11590,NODE_5_length_93380_cov_122.726547_22,35.662,272,171,3,8,278,100,368,2.68e-50,167.0,286,0.951048951048951,<=>
12015,BMD_RS27350,NODE_13_length_58972_cov_159.635436_9,39.344,61,37,0,25,85,7,67,2.9e-08,46.2,98,0.6224489795918368,->
12017,BMD_RS11635,NODE_5_length_93380_cov_122.726547_36,73.77,61,16,0,1,61,1,61,1.1700000000000001e-27,91.3,61,1.0,<=>
12018,BMD_RS11670,NODE_24_length_44152_cov_141.061940_4,32.402,179,102,5,1,164,25,199,2.62e-18,78.6,183,0.9781420765027322,->
12019,BMD_RS11675,NODE_29_length_39116_cov_140.738851_4,46.057,317,147,4,1,293,1,317,7.87e-91,275.0,434,0.7304147465437788,->
12028,BMD_RS11685,NODE_194_length_2271_cov_145.430720_2,26.316,171,114,5,17,181,14,178,7.72e-05,40.4,300,0.57,->
12029,BMD_RS11690,NODE_86_length_16033_cov_198.151667_2,46.436,463,243,3,12,473,14,472,9.62e-154,442.0,478,0.9686192468619247,<=>
12047,BMD_RS11700,NODE_4_length_97076_cov_120.918257_8,60.638,282,111,0,1,282,1,282,2.6599999999999998e-126,358.0,282,1.0,<=>
12048,BMD_RS11715,NODE_18_length_52237_cov_130.949827_1,80.238,420,82,1,12,431,10,428,0.0,703.0,431,0.974477958236659,->
12051,BMD_RS11720,NODE_26_length_40229_cov_115.819112_23,31.928,166,106,3,2,165,4,164,1.7499999999999999e-25,94.4,187,0.8877005347593583,->
12053,BMD_RS11770,NODE_45_length_25994_cov_128.337269_19,51.163,258,124,1,17,272,7,264,9.32e-96,279.0,272,0.9485294117647058,<=>
12054,BMD_RS11775,NODE_92_length_15362_cov_115.161596_4,53.425,73,34,0,1,73,1,73,4.52e-25,89.4,158,0.4620253164556962,<=>
12055,BMD_RS11795,NODE_4_length_97076_cov_120.918257_43,60.075,268,106,1,1,268,1,267,6.47e-121,343.0,269,0.9962825278810409,<=>
12057,BMD_RS11800,NODE_57_length_22552_cov_122.070834_14,62.59,139,52,0,1,139,1,139,2.23e-59,177.0,142,0.9788732394366197,->
12058,BMD_RS11810,NODE_4_length_97076_cov_120.918257_42,63.235,204,75,0,1,204,1,204,7.02e-101,287.0,207,0.9855072463768116,<=>
12059,BMD_RS11815,NODE_4_length_97076_cov_120.918257_41,65.116,215,75,0,1,215,1,215,1.35e-107,305.0,215,1.0,<=>
12064,BMD_RS11820,NODE_4_length_97076_cov_120.918257_40,61.034,503,194,1,2,504,4,504,0.0,645.0,504,0.998015873015873,<=>
12072,BMD_RS11825,NODE_4_length_97076_cov_120.918257_39,74.667,150,38,0,4,153,3,152,2.4899999999999998e-82,236.0,153,0.9803921568627451,<=>
12079,BMD_RS11830,NODE_4_length_97076_cov_120.918257_38,67.601,321,102,1,1,321,1,319,1.28e-162,453.0,321,1.0,<=>
12081,BMD_RS11835,NODE_4_length_97076_cov_120.918257_37,79.198,524,109,0,1,524,1,524,0.0,897.0,527,0.9943074003795066,<=>
12089,BMD_RS11840,NODE_4_length_97076_cov_120.918257_36,87.446,231,28,1,1,231,1,230,3.68e-153,422.0,233,0.9914163090128756,<=>
12090,BMD_RS11845,NODE_49_length_25224_cov_157.556011_3,22.099,181,127,6,1,177,1,171,1.65e-05,42.0,312,0.5801282051282052,->
12092,BMD_RS11850,NODE_26_length_40229_cov_115.819112_43,78.363,171,37,0,219,389,307,477,2.0799999999999998e-82,256.0,389,0.43958868894601544,<=>
12096,BMD_RS11875,NODE_7_length_77487_cov_135.428446_71,32.584,178,111,3,6,177,15,189,3.62e-22,97.8,654,0.27217125382262997,->
12100,BMD_RS11885,NODE_112_length_11337_cov_128.227353_2,30.798,263,170,5,7,262,7,264,1.49e-34,122.0,265,0.9924528301886792,->
12101,BMD_RS11905,NODE_39_length_29834_cov_124.570656_18,27.586,87,63,0,19,105,25,111,0.000772,36.2,188,0.4627659574468085,->
12102,BMD_RS11910,NODE_87_length_15822_cov_131.952429_10,27.711,166,112,4,52,209,39,204,2.37e-11,62.0,479,0.3465553235908142,->
12104,BMD_RS11915,NODE_52_length_24062_cov_132.995497_15,39.944,358,207,1,284,641,202,551,3.2199999999999997e-69,232.0,642,0.557632398753894,<=>
12113,BMD_RS11925,NODE_38_length_30058_cov_156.692839_4,23.741,139,90,6,30,164,27,153,7.88e-05,38.1,168,0.8273809523809523,->
12114,BMD_RS11930,NODE_23_length_46620_cov_141.339535_30,70.0,100,30,0,1,100,1,100,6.8400000000000004e-49,147.0,100,1.0,<=>
12115,BMD_RS11935,NODE_1_length_132867_cov_126.236720_93,28.723,188,129,2,131,314,42,228,7.83e-18,79.7,370,0.5081081081081081,->
12117,BMD_RS11940,NODE_4_length_97076_cov_120.918257_48,69.88,166,50,0,1,166,1,166,1.11e-84,243.0,171,0.9707602339181286,<=>
12119,BMD_RS11945,NODE_43_length_27133_cov_138.254509_16,59.055,127,51,1,318,443,245,371,9.470000000000001e-49,167.0,443,0.2866817155756208,<=>
12132,BMD_RS11950,NODE_4_length_97076_cov_120.918257_50,73.034,267,72,0,1,267,1,267,2.06e-149,415.0,270,0.9888888888888889,<=>
12135,BMD_RS11960,NODE_4_length_97076_cov_120.918257_52,72.172,442,123,0,1,442,1,442,0.0,652.0,455,0.9714285714285714,<=>
12145,BMD_RS11965,NODE_4_length_97076_cov_120.918257_53,50.993,151,67,1,1,151,1,144,2.1e-50,155.0,154,0.9805194805194806,<=>
12147,BMD_RS11970,NODE_4_length_97076_cov_120.918257_54,66.972,327,103,2,1,327,1,322,1.3700000000000001e-164,459.0,332,0.9849397590361446,<=>
12148,BMD_RS11975,NODE_4_length_97076_cov_120.918257_55,61.765,238,90,1,7,244,9,245,8.15e-107,306.0,252,0.9444444444444444,<=>
12149,BMD_RS11980,NODE_4_length_97076_cov_120.918257_56,71.984,257,71,1,8,264,7,262,1.09e-142,398.0,264,0.9734848484848485,<=>
12150,BMD_RS11985,NODE_4_length_97076_cov_120.918257_57,84.794,388,59,0,1,388,23,410,0.0,649.0,388,1.0,<=>
12153,BMD_RS11990,NODE_4_length_97076_cov_120.918257_58,69.048,252,78,0,1,252,1,252,8.290000000000001e-132,369.0,254,0.9921259842519685,<=>
12154,BMD_RS11995,NODE_177_length_3789_cov_120.522360_1,31.549,523,260,17,38,482,7,509,7.87e-63,211.0,521,1.0038387715930903,->
12161,BMD_RS12000,NODE_103_length_12731_cov_120.959538_6,41.975,81,46,1,15,95,12,91,3.02e-13,57.4,96,0.84375,<=>
12168,BMD_RS12005,NODE_10_length_64414_cov_278.936102_9,30.233,387,244,8,20,395,37,408,1.3500000000000001e-35,134.0,442,0.8755656108597285,->
12174,BMD_RS12010,NODE_148_length_6948_cov_154.031000_6,28.421,95,61,3,45,135,35,126,0.00039,35.8,159,0.5974842767295597,->
12176,BMD_RS12015,NODE_151_length_6724_cov_157.095381_3,27.007,137,91,3,18,146,5,140,1.23e-09,52.0,193,0.7098445595854922,->
12177,BMD_RS12020,NODE_86_length_16033_cov_198.151667_7,80.952,42,8,0,119,160,9,50,1.24e-19,74.7,168,0.25,<=>
12178,BMD_RS12030,NODE_125_length_9288_cov_160.134622_1,30.89,191,129,1,78,268,75,262,4.02e-31,114.0,278,0.6870503597122302,->
12180,BMD_RS12040,NODE_96_length_14312_cov_112.327924_10,59.783,92,36,1,103,194,8,98,1.9400000000000002e-32,109.0,195,0.4717948717948718,->
12184,BMD_RS12060,NODE_4_length_97076_cov_120.918257_60,37.143,140,62,5,1,140,1,114,4.1700000000000006e-21,80.1,154,0.9090909090909091,<=>
12185,BMD_RS12065,NODE_131_length_8781_cov_148.559398_2,27.119,472,303,14,15,457,15,474,9.419999999999999e-39,144.0,478,0.9874476987447699,->
12193,BMD_RS12070,NODE_2_length_103972_cov_145.337677_7,34.653,101,64,1,2,100,8,108,6.86e-12,58.5,186,0.543010752688172,->
12194,BMD_RS12075,NODE_18_length_52237_cov_130.949827_53,35.142,387,219,6,6,361,8,393,8.63e-73,228.0,365,1.0602739726027397,->
12197,BMD_RS12080,NODE_4_length_97076_cov_120.918257_61,64.486,214,76,0,1,214,1,214,3.51e-100,286.0,219,0.9771689497716894,<=>
12199,BMD_RS12085,NODE_4_length_97076_cov_120.918257_62,61.312,1052,407,0,4,1055,2,1053,0.0,1387.0,1069,0.9840972871842844,<=>
12205,BMD_RS12090,NODE_46_length_25559_cov_123.998587_3,21.91,356,248,9,7,348,8,347,6.15e-06,44.7,406,0.8768472906403941,<=>
12207,BMD_RS12095,NODE_176_length_3890_cov_294.990821_3,33.333,84,45,4,56,132,75,154,0.000248,37.0,180,0.4666666666666667,<=>
12208,BMD_RS12100,NODE_4_length_97076_cov_120.918257_63,71.09,211,61,0,1,211,1,211,2.69e-111,314.0,213,0.9906103286384976,<=>
12245,BMD_RS12105,NODE_4_length_97076_cov_120.918257_64,57.065,368,155,2,1,366,6,372,2.58e-158,446.0,368,1.0,<=>
12250,BMD_RS12110,NODE_4_length_97076_cov_120.918257_65,65.487,113,39,0,1,113,1,113,4.77e-54,161.0,113,1.0,<=>
12251,BMD_RS12115,NODE_4_length_97076_cov_120.918257_66,51.724,87,40,1,1,85,1,87,1.85e-24,85.5,95,0.9157894736842105,<=>
12253,BMD_RS12120,NODE_10_length_64414_cov_278.936102_35,36.765,68,42,1,10,76,2,69,2.22e-07,44.7,186,0.3655913978494624,->
12260,BMD_RS12125,NODE_87_length_15822_cov_131.952429_1,48.113,318,160,1,1,313,1,318,2.0200000000000002e-103,303.0,326,0.9754601226993865,->
12262,BMD_RS12135,NODE_22_length_47463_cov_128.144874_32,48.571,140,72,0,1,140,1,140,1.04e-41,132.0,143,0.9790209790209791,->
12264,BMD_RS12140,NODE_4_length_97076_cov_120.918257_67,94.454,559,31,0,1,559,1,559,0.0,1082.0,559,1.0,<=>
12265,BMD_RS12145,NODE_119_length_10141_cov_150.617647_6,29.787,282,157,12,18,295,2,246,4.25e-18,79.3,315,0.8952380952380953,->
12266,BMD_RS12150,NODE_4_length_97076_cov_120.918257_68,86.731,309,41,0,1,309,1,309,0.0,522.0,309,1.0,<=>
12267,BMD_RS12155,NODE_4_length_97076_cov_120.918257_69,50.0,44,22,0,1,44,1,44,4.67e-09,47.0,153,0.2875816993464052,<=>
12268,BMD_RS12165,NODE_4_length_97076_cov_120.918257_70,45.588,68,37,0,1,68,1,68,1.83e-15,61.6,76,0.8947368421052632,<=>
12269,BMD_RS12170,NODE_4_length_97076_cov_120.918257_71,83.52,358,59,0,1,358,1,358,0.0,642.0,358,1.0,<=>
12272,BMD_RS12175,NODE_4_length_97076_cov_120.918257_72,61.728,162,62,0,1,162,1,162,1.48e-71,209.0,162,1.0,<=>
12274,BMD_RS12180,NODE_171_length_4237_cov_132.814423_5,38.235,68,36,2,108,169,3,70,1.47e-05,39.7,196,0.3469387755102041,<=>
12275,BMD_RS12185,NODE_4_length_97076_cov_120.918257_73,78.182,440,95,1,2,441,3,441,0.0,688.0,441,0.9977324263038548,<=>
12279,BMD_RS12190,NODE_4_length_97076_cov_120.918257_74,52.174,161,77,0,5,165,5,165,2.2599999999999998e-55,179.0,176,0.9147727272727273,<=>
12280,BMD_RS12195,NODE_4_length_97076_cov_120.918257_75,54.622,119,54,0,1,119,1,119,8.21e-46,141.0,119,1.0,<=>
12281,BMD_RS12200,NODE_4_length_97076_cov_120.918257_76,59.146,164,67,0,3,166,2,165,8.04e-69,203.0,167,0.9820359281437125,<=>
12291,BMD_RS27370,NODE_39_length_29834_cov_124.570656_32,24.074,54,41,0,1,54,103,156,1.05e-05,37.0,54,1.0,<=>
12292,BMD_RS12210,NODE_4_length_97076_cov_120.918257_77,37.829,304,180,4,11,310,7,305,3.26e-75,230.0,313,0.9712460063897763,<=>
12293,BMD_RS12215,NODE_41_length_28144_cov_287.375387_13,21.201,283,193,10,28,300,14,276,0.000122,40.8,427,0.6627634660421545,->
12294,BMD_RS12225,NODE_4_length_97076_cov_120.918257_78,73.643,258,68,0,2,259,8,265,8.76e-147,408.0,263,0.9809885931558935,<=>
12301,BMD_RS12230,NODE_4_length_97076_cov_120.918257_79,60.563,142,56,0,1,142,1,142,3.07e-58,175.0,151,0.9403973509933775,<=>
12310,BMD_RS12235,NODE_4_length_97076_cov_120.918257_80,65.517,145,50,0,1,145,1,145,8.07e-71,206.0,145,1.0,<=>
12311,BMD_RS12240,NODE_4_length_97076_cov_120.918257_81,70.571,350,101,1,12,361,15,362,0.0,529.0,361,0.9695290858725761,<=>
12318,BMD_RS27380,NODE_31_length_36922_cov_127.720505_18,32.759,58,39,0,1,58,8,65,2.32e-09,47.8,62,0.9354838709677419,->
12319,BMD_RS12255,NODE_4_length_97076_cov_120.918257_82,41.353,399,219,5,6,396,5,396,8.810000000000001e-110,325.0,398,1.0025125628140703,<=>
12322,BMD_RS12260,NODE_4_length_97076_cov_120.918257_83,39.13,322,177,5,2,311,1,315,2.3300000000000002e-79,241.0,311,1.0353697749196142,<=>
12324,BMD_RS12265,NODE_26_length_40229_cov_115.819112_29,84.88,291,41,2,1,288,1,291,4.33e-175,495.0,450,0.6466666666666666,<=>
12327,BMD_RS12270,NODE_26_length_40229_cov_115.819112_28,75.546,229,56,0,10,238,9,237,3.82e-131,366.0,238,0.9621848739495799,<=>
12328,BMD_RS12275,NODE_26_length_40229_cov_115.819112_27,80.396,454,89,0,1,454,1,454,0.0,779.0,457,0.9934354485776805,<=>
12329,BMD_RS12280,NODE_26_length_40229_cov_115.819112_26,56.051,471,206,1,1,470,1,471,0.0,533.0,473,0.9957716701902748,<=>
12330,BMD_RS12285,NODE_4_length_97076_cov_120.918257_84,63.768,69,22,1,11,76,1,69,6.61e-23,88.2,203,0.3399014778325123,<=>
12331,BMD_RS12290,NODE_106_length_12173_cov_143.203704_5,35.915,426,259,6,1,423,1,415,7.48e-76,242.0,480,0.8875,->
12336,BMD_RS12300,NODE_4_length_97076_cov_120.918257_85,77.301,163,37,0,2,164,3,165,1.24e-94,268.0,164,0.9939024390243902,<=>
12342,BMD_RS12305,NODE_4_length_97076_cov_120.918257_86,72.396,192,53,0,1,192,1,192,8.34e-108,304.0,196,0.9795918367346939,<=>
12344,BMD_RS12310,NODE_4_length_97076_cov_120.918257_87,74.51,102,26,0,1,102,1,102,2.9399999999999996e-52,156.0,103,0.9902912621359223,<=>
12345,BMD_RS12315,NODE_4_length_97076_cov_120.918257_88,70.312,256,76,0,1,256,1,256,7.72e-137,382.0,256,1.0,<=>
12346,BMD_RS12320,NODE_34_length_32970_cov_130.782781_6,45.226,199,108,1,5,203,3,200,6.099999999999999e-54,169.0,214,0.9299065420560748,<=>
12347,BMD_RS12325,NODE_4_length_97076_cov_120.918257_89,67.528,271,87,1,1,270,1,271,1.28e-138,388.0,274,0.9890510948905109,<=>
12352,BMD_RS12330,NODE_4_length_97076_cov_120.918257_90,84.282,808,127,0,1,808,1,808,0.0,1393.0,809,0.9987639060568603,<=>
12354,BMD_RS12335,NODE_4_length_97076_cov_120.918257_91,93.627,659,42,0,1,659,1,659,0.0,1259.0,659,1.0,<=>
12356,BMD_RS12340,NODE_4_length_97076_cov_120.918257_92,80.435,138,27,0,1,138,1,138,5.69e-84,239.0,138,1.0,<=>
12357,BMD_RS12345,NODE_4_length_97076_cov_120.918257_93,76.531,196,46,0,1,196,1,196,2.69e-106,300.0,198,0.98989898989899,<=>
12358,BMD_RS12350,NODE_4_length_97076_cov_120.918257_94,77.32,97,22,0,1,97,7,103,4.15e-55,163.0,97,1.0,<=>
12359,BMD_RS12355,NODE_4_length_97076_cov_120.918257_95,76.642,137,32,0,2,138,1,137,5.29e-81,232.0,141,0.9716312056737588,<=>
12361,BMD_RS12360,NODE_4_length_97076_cov_120.918257_96,63.736,455,165,0,18,472,22,476,0.0,626.0,472,0.9639830508474576,<=>
12363,BMD_RS12365,NODE_4_length_97076_cov_120.918257_97,68.421,76,24,0,1,76,1,76,3.99e-34,108.0,81,0.9382716049382716,<=>
12364,BMD_RS12375,NODE_4_length_97076_cov_120.918257_98,87.5,48,6,0,1,48,1,48,1.8e-25,84.7,48,1.0,<=>
12365,BMD_RS26090,NODE_4_length_97076_cov_120.918257_99,70.833,48,14,0,1,48,1,48,4.71e-17,63.5,48,1.0,<=>
12366,BMD_RS12380,NODE_4_length_97076_cov_120.918257_100,66.0,200,66,2,1,200,1,198,2.2799999999999998e-98,280.0,200,1.0,<=>
12372,BMD_RS12385,NODE_4_length_97076_cov_120.918257_101,91.29,907,79,0,1,907,1,907,0.0,1726.0,907,1.0,<=>
12375,BMD_RS12390,NODE_4_length_97076_cov_120.918257_102,91.667,36,3,0,1,36,1,36,3.24e-19,68.9,50,0.72,<=>
12376,BMD_RS12395,NODE_93_length_15227_cov_99.800726_2,79.167,48,9,1,1,47,1,48,1.27e-21,75.1,47,1.0212765957446808,<=>
12377,BMD_RS12400,NODE_93_length_15227_cov_99.800726_4,53.846,143,64,1,1,143,1,141,8.74e-44,138.0,147,0.9727891156462585,<=>
12381,BMD_RS12405,NODE_93_length_15227_cov_99.800726_5,52.518,278,126,2,1,278,1,272,8.82e-106,305.0,278,1.0,<=>
12382,BMD_RS12410,NODE_93_length_15227_cov_99.800726_6,57.143,133,55,2,1,132,1,132,1.59e-53,162.0,133,1.0,<=>
12383,BMD_RS12415,NODE_93_length_15227_cov_99.800726_10,41.053,570,320,9,5,561,2,568,6.97e-153,447.0,571,0.9982486865148862,<=>
12384,BMD_RS12420,NODE_93_length_15227_cov_99.800726_11,66.239,545,183,1,1,545,1,544,0.0,792.0,545,1.0,<=>
12385,BMD_RS12470,NODE_6_length_84183_cov_123.491630_22,34.021,97,60,3,55,147,35,131,1.64e-10,53.1,158,0.6139240506329114,->
12389,BMD_RS12480,NODE_156_length_5718_cov_137.834249_6,40.625,64,36,2,33,96,34,95,9.26e-05,37.0,185,0.34594594594594597,<=>
12390,BMD_RS12490,NODE_86_length_16033_cov_198.151667_11,30.519,154,105,1,13,164,12,165,1.04e-15,69.3,232,0.6637931034482759,<=>
12391,BMD_RS12500,NODE_58_length_22324_cov_106.349485_18,30.159,63,44,0,42,104,55,117,5.38e-06,40.4,136,0.4632352941176471,->
12392,BMD_RS12505,NODE_83_length_16418_cov_147.392448_11,42.353,170,91,3,2,164,11,180,4.84e-26,94.7,164,1.0365853658536586,->
12393,BMD_RS12515,NODE_93_length_15227_cov_99.800726_12,68.379,253,80,0,1,253,1,253,3.5999999999999997e-128,360.0,253,1.0,<=>
12394,BMD_RS12520,NODE_93_length_15227_cov_99.800726_13,71.538,390,111,0,1,390,1,390,0.0,543.0,390,1.0,<=>
12397,BMD_RS12525,NODE_56_length_22706_cov_117.971497_7,57.447,94,40,0,62,155,1,94,2.08e-35,115.0,157,0.5987261146496815,<=>
12399,BMD_RS12530,NODE_53_length_23606_cov_131.843597_3,35.354,99,56,2,27,118,18,115,2.68e-09,48.9,142,0.6971830985915493,->
12400,BMD_RS12545,NODE_93_length_15227_cov_99.800726_14,77.567,263,58,1,1,262,2,264,6.87e-150,417.0,277,0.9494584837545126,<=>
12403,BMD_RS12550,NODE_69_length_19291_cov_115.920839_7,38.525,122,65,3,3,119,10,126,2.9900000000000004e-21,79.3,121,1.0082644628099173,<=>
12406,BMD_RS12555,NODE_32_length_35583_cov_122.758576_31,32.624,141,90,4,57,193,49,188,1.33e-10,59.3,400,0.3525,->
12421,BMD_RS12560,NODE_93_length_15227_cov_99.800726_15,61.0,100,39,0,1,100,1,100,2.2099999999999998e-48,146.0,100,1.0,<=>
12422,BMD_RS12565,NODE_93_length_15227_cov_99.800726_16,87.158,366,47,0,1,366,1,366,0.0,623.0,391,0.9360613810741688,<=>
12431,BMD_RS12570,NODE_93_length_15227_cov_99.800726_17,64.615,130,46,0,1,130,1,130,7.470000000000001e-58,173.0,149,0.87248322147651,<=>
12436,BMD_RS12575,NODE_93_length_15227_cov_99.800726_6,22.973,74,56,1,39,111,46,119,0.000374,36.2,221,0.334841628959276,->
12437,BMD_RS12580,NODE_116_length_10391_cov_148.007078_13,60.0,185,74,0,1,185,1,185,1.43e-85,248.0,196,0.9438775510204082,->
12438,BMD_RS12585,NODE_93_length_15227_cov_99.800726_18,72.084,523,142,1,1,523,1,519,0.0,738.0,540,0.9685185185185186,<=>
12441,BMD_RS12590,NODE_68_length_19445_cov_102.743546_21,77.293,229,51,1,1,228,1,229,2.27e-134,374.0,228,1.0043859649122806,<=>
