,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
10947,BSU_27030,NODE_115_length_10460_cov_118.050756_9,35.189,503,262,20,34,513,25,486,1.1400000000000001e-79,259.0,678,0.7418879056047197,->
10955,BSU_27080,NODE_21_length_48808_cov_144.287763_36,30.769,247,129,10,114,341,368,591,5.83e-13,69.3,936,0.2638888888888889,->
10957,BSU_27090,NODE_106_length_12173_cov_143.203704_5,73.543,446,118,0,12,457,2,447,0.0,672.0,463,0.9632829373650108,->
10961,BSU_27100,NODE_26_length_40229_cov_115.819112_14,37.056,197,117,2,14,210,14,203,6.830000000000001e-43,140.0,211,0.933649289099526,<=>
10964,BSU_27110,NODE_93_length_15227_cov_99.800726_12,29.73,259,168,9,8,260,1,251,4.0600000000000004e-21,86.7,276,0.9384057971014492,<=>
10967,BSU_27120,NODE_10_length_64414_cov_278.936102_16,31.333,150,93,4,18,162,14,158,6e-14,62.8,167,0.8982035928143712,->
10969,BSU_27130,NODE_104_length_12585_cov_285.166613_15,29.05,179,108,7,94,269,18,180,7.9e-10,54.3,286,0.6258741258741258,<=>
10970,BSU_27140,NODE_32_length_35583_cov_122.758576_37,50.711,633,273,6,1,632,1,595,0.0,645.0,635,0.9968503937007874,<=>
10972,BSU_27160,NODE_64_length_20277_cov_123.248119_7,31.818,572,345,19,488,1051,70,604,9.5e-71,244.0,1055,0.5421800947867299,->
10979,BSU_27170,NODE_91_length_15369_cov_123.500850_10,40.0,55,33,0,6,60,2,56,5.64e-08,48.5,195,0.28205128205128205,->
10990,BSU_27200,NODE_112_length_11337_cov_128.227353_2,30.855,269,174,5,3,263,2,266,1.04e-33,120.0,267,1.0074906367041199,->
10991,BSU_27240,NODE_83_length_16418_cov_147.392448_14,38.806,67,38,1,1,64,1,67,1.75e-08,43.9,77,0.8701298701298701,<=>
10992,BSU_27250,NODE_24_length_44152_cov_141.061940_37,72.149,377,105,0,1,377,1,377,0.0,582.0,380,0.9921052631578947,<=>
10998,BSU_27260,NODE_24_length_44152_cov_141.061940_36,63.312,308,113,0,1,308,1,308,1.8900000000000002e-144,406.0,308,1.0,<=>
11004,BSU_27270,NODE_24_length_44152_cov_141.061940_35,69.397,232,71,0,1,232,1,232,2.16e-113,321.0,232,1.0,<=>
11006,BSU_27280,NODE_24_length_44152_cov_141.061940_34,52.804,214,101,0,1,214,1,214,1.15e-78,231.0,214,1.0,<=>
11007,BSU_27290,NODE_24_length_44152_cov_141.061940_33,61.538,65,23,1,1,63,1,65,3.0899999999999997e-24,83.2,68,0.9558823529411765,<=>
11008,BSU_27300,NODE_24_length_44152_cov_141.061940_32,34.188,234,126,7,1,232,1,208,1.2599999999999999e-34,120.0,234,1.0,<=>
11009,BSU_27310,NODE_24_length_44152_cov_141.061940_31,50.617,567,260,7,24,579,25,582,0.0,567.0,585,0.9692307692307692,<=>
11017,BSU_27320,NODE_24_length_44152_cov_141.061940_30,86.164,159,21,1,1,158,1,159,5.01e-96,271.0,158,1.0063291139240507,<=>
11018,BSU_27330,NODE_24_length_44152_cov_141.061940_29,82.075,212,38,0,1,212,1,212,3.4900000000000004e-122,342.0,212,1.0,<=>
11020,BSU_27340,NODE_24_length_44152_cov_141.061940_28,83.413,416,68,1,7,421,4,419,0.0,739.0,423,0.983451536643026,<=>
11022,BSU_27350,NODE_24_length_44152_cov_141.061940_27,75.484,310,76,0,1,310,1,310,0.0,504.0,310,1.0,<=>
11024,BSU_27360,NODE_24_length_44152_cov_141.061940_26,54.028,211,97,0,6,216,4,214,5.15e-81,238.0,218,0.9678899082568807,<=>
11025,BSU_27370,NODE_24_length_44152_cov_141.061940_25,54.81,343,153,1,20,360,21,363,7.01e-138,394.0,361,0.9501385041551247,<=>
11027,BSU_27380,NODE_24_length_44152_cov_141.061940_24,68.478,92,27,1,5,94,4,95,7.04e-40,124.0,94,0.9787234042553191,<=>
11028,BSU_27390,NODE_24_length_44152_cov_141.061940_23,66.176,136,46,0,1,136,1,136,7.979999999999999e-67,196.0,139,0.9784172661870504,<=>
11029,BSU_27400,NODE_24_length_44152_cov_141.061940_22,81.609,87,16,0,1,87,1,87,1.33e-51,153.0,89,0.9775280898876404,<=>
11030,BSU_27410,NODE_24_length_44152_cov_141.061940_21,74.458,877,224,0,1,877,1,877,0.0,1329.0,879,0.9977246871444824,<=>
11033,BSU_27420,NODE_24_length_44152_cov_141.061940_20,47.72,329,172,0,26,354,26,354,5.3e-85,258.0,354,0.9293785310734464,<=>
11037,BSU_27430,NODE_21_length_48808_cov_144.287763_51,59.167,240,98,0,1,240,1,240,6.44e-105,300.0,243,0.9876543209876543,->
11117,BSU_27440,NODE_21_length_48808_cov_144.287763_49,32.589,224,138,7,50,266,44,261,4.61e-22,89.4,274,0.8175182481751825,->
11120,BSU_27450,NODE_21_length_48808_cov_144.287763_50,36.364,198,122,2,19,215,24,218,1.89e-35,122.0,217,0.9124423963133641,->
11125,BSU_27460,NODE_2_length_103972_cov_145.337677_12,35.897,195,122,1,22,216,38,229,1.4599999999999999e-30,109.0,219,0.8904109589041096,->
11132,BSU_27468,NODE_24_length_44152_cov_141.061940_19,43.902,41,23,0,1,41,1,41,9.67e-09,42.4,44,0.9318181818181818,<=>
11133,BSU_27469,NODE_24_length_44152_cov_141.061940_18,81.25,64,12,0,1,64,1,64,1.73e-37,116.0,64,1.0,<=>
11134,BSU_27480,NODE_24_length_44152_cov_141.061940_17,64.879,783,267,4,11,793,13,787,0.0,1050.0,799,0.9799749687108886,<=>
11135,BSU_27490,NODE_24_length_44152_cov_141.061940_16,52.217,203,97,0,1,203,12,214,1.3e-76,226.0,207,0.9806763285024155,<=>
11136,BSU_27500,NODE_24_length_44152_cov_141.061940_15,80.914,372,70,1,1,372,1,371,0.0,629.0,372,1.0,<=>
11137,BSU_27510,NODE_24_length_44152_cov_141.061940_14,62.963,378,140,0,1,378,1,378,0.0,506.0,380,0.9947368421052631,<=>
11142,BSU_27520,NODE_24_length_44152_cov_141.061940_13,82.014,139,25,0,1,139,1,139,1.88e-81,233.0,139,1.0,<=>
11144,BSU_27530,NODE_24_length_44152_cov_141.061940_12,76.145,415,99,0,3,417,5,419,0.0,663.0,422,0.9834123222748815,<=>
11152,BSU_27540,NODE_24_length_44152_cov_141.061940_11,82.213,253,45,0,1,253,1,253,1.9500000000000003e-160,442.0,255,0.9921568627450981,<=>
11154,BSU_27550,NODE_24_length_44152_cov_141.061940_10,76.239,585,138,1,4,588,4,587,0.0,945.0,593,0.9865092748735245,<=>
11159,BSU_27560,NODE_24_length_44152_cov_141.061940_9,69.157,415,128,0,1,415,1,415,0.0,625.0,425,0.9764705882352941,<=>
11163,BSU_27580,NODE_37_length_30247_cov_147.301856_9,35.938,320,187,10,1,314,1,308,5.6e-44,163.0,519,0.6165703275529865,<=>
11175,BSU_27590,NODE_24_length_44152_cov_141.061940_5,68.182,132,42,0,1,132,15,146,1.13e-65,193.0,133,0.9924812030075187,<=>
11176,BSU_27600,NODE_24_length_44152_cov_141.061940_4,80.597,737,137,4,1,735,1,733,0.0,1251.0,735,1.002721088435374,<=>
11177,BSU_27610,NODE_24_length_44152_cov_141.061940_3,84.795,171,26,0,1,171,1,171,2.12e-105,296.0,171,1.0,<=>
11179,BSU_27620,NODE_24_length_44152_cov_141.061940_2,53.718,780,359,1,1,778,1,780,0.0,850.0,787,0.9911054637865311,<=>
11180,BSU_27630,NODE_126_length_9080_cov_121.011552_7,37.255,102,59,1,1,97,1,102,8.71e-18,69.3,108,0.9444444444444444,<=>
11181,BSU_27640,NODE_187_length_3144_cov_142.803065_3,56.97,165,71,0,1,165,1,165,8.79e-64,190.0,166,0.9939759036144579,->
11184,BSU_27650,NODE_19_length_50639_cov_156.432795_1,64.898,735,255,3,1,733,2,735,0.0,964.0,738,0.9959349593495935,<=>
11185,BSU_27660,NODE_19_length_50639_cov_156.432795_2,45.745,94,50,1,6,99,6,98,1.5099999999999998e-23,83.6,99,0.9494949494949495,<=>
11186,BSU_27670,NODE_19_length_50639_cov_156.432795_3,62.279,509,188,2,6,512,4,510,0.0,591.0,519,0.9807321772639692,<=>
11190,BSU_27680,NODE_19_length_50639_cov_156.432795_4,52.093,215,100,1,3,214,2,216,7.31e-83,243.0,219,0.9817351598173516,<=>
11197,BSU_27690,NODE_19_length_50639_cov_156.432795_5,45.238,126,69,0,24,149,2,127,1.97e-30,103.0,151,0.8344370860927153,<=>
11198,BSU_27700,NODE_19_length_50639_cov_156.432795_7,61.25,80,31,0,7,86,6,85,3.65e-36,114.0,89,0.898876404494382,<=>
11199,BSU_27710,NODE_19_length_50639_cov_156.432795_8,85.676,377,54,0,6,382,4,380,0.0,690.0,382,0.9869109947643979,<=>
11200,BSU_27720,NODE_19_length_50639_cov_156.432795_9,76.968,343,79,0,1,343,4,346,0.0,558.0,343,1.0,<=>
11201,BSU_27729,NODE_19_length_50639_cov_156.432795_10,53.731,67,31,0,1,67,1,67,3.58e-23,80.1,67,1.0,<=>
11202,BSU_27730,NODE_19_length_50639_cov_156.432795_11,80.363,331,65,0,1,331,1,331,0.0,544.0,335,0.9880597014925373,<=>
11205,BSU_27740,NODE_19_length_50639_cov_156.432795_12,58.824,204,81,3,1,202,1,203,2.3900000000000002e-88,255.0,202,1.00990099009901,<=>
11206,BSU_27750,NODE_19_length_50639_cov_156.432795_13,37.821,156,90,2,13,168,10,158,1.03e-33,114.0,171,0.9122807017543859,<=>
11207,BSU_27760,NODE_5_length_93380_cov_122.726547_1,45.775,426,224,4,1,421,1,424,3.61e-134,389.0,436,0.9770642201834863,<=>
11209,BSU_27770,NODE_5_length_93380_cov_122.726547_3,29.808,208,138,2,3,202,2,209,1.74e-25,102.0,342,0.6081871345029239,<=>
11213,BSU_27785,NODE_6_length_84183_cov_123.491630_4,34.177,158,96,5,29,184,39,190,1.79e-21,85.5,216,0.7314814814814815,<=>
11216,BSU_27800,NODE_96_length_14312_cov_112.327924_19,41.071,56,32,1,27,82,72,126,1.18e-08,45.8,97,0.5773195876288659,<=>
11217,BSU_27810,NODE_48_length_25400_cov_144.904316_27,79.588,485,99,0,1,485,1,485,0.0,792.0,485,1.0,<=>
11221,BSU_27820,NODE_17_length_52560_cov_173.736505_3,43.22,236,125,4,6,237,4,234,1.7899999999999998e-60,187.0,241,0.979253112033195,->
11222,BSU_27830,NODE_19_length_50639_cov_156.432795_14,30.18,222,114,10,4,197,3,211,1.1e-14,67.0,199,1.1155778894472361,<=>
11223,BSU_27840,NODE_19_length_50639_cov_156.432795_16,40.415,193,56,6,1,138,1,189,7.44e-27,107.0,388,0.49742268041237114,<=>
11229,BSU_27850,NODE_19_length_50639_cov_156.432795_17,65.583,369,125,1,1,369,1,367,0.0,517.0,369,1.0,<=>
11230,BSU_27860,NODE_19_length_50639_cov_156.432795_18,57.818,275,115,1,1,274,1,275,2.18e-116,333.0,290,0.9482758620689655,<=>
11231,BSU_27870,NODE_19_length_50639_cov_156.432795_19,44.574,516,269,5,1,506,1,509,4.5499999999999997e-141,414.0,532,0.9699248120300752,<=>
11233,BSU_27880,NODE_19_length_50639_cov_156.432795_20,43.085,376,211,2,1,376,1,373,1.77e-106,315.0,396,0.9494949494949495,<=>
11238,BSU_27890,NODE_19_length_50639_cov_156.432795_21,62.069,174,65,1,6,179,7,179,3.0600000000000003e-75,220.0,181,0.9613259668508287,<=>
11239,BSU_27900,NODE_19_length_50639_cov_156.432795_22,59.075,281,107,4,2,280,3,277,2.6899999999999997e-115,330.0,286,0.9825174825174825,<=>
11240,BSU_27910,NODE_19_length_50639_cov_156.432795_23,67.123,146,48,0,3,148,5,150,7.3e-71,207.0,148,0.9864864864864865,<=>
11241,BSU_27920,NODE_19_length_50639_cov_156.432795_24,80.653,429,83,0,1,429,1,429,0.0,679.0,429,1.0,<=>
11244,BSU_27930,NODE_19_length_50639_cov_156.432795_25,38.571,140,82,3,20,158,6,142,2.71e-29,103.0,193,0.7253886010362695,<=>
11245,BSU_27940,NODE_19_length_50639_cov_156.432795_26,91.489,94,8,0,1,94,2,95,2.5800000000000003e-59,173.0,95,0.9894736842105263,<=>
11246,BSU_27950,NODE_19_length_50639_cov_156.432795_27,48.182,110,57,0,1,110,1,110,1.3400000000000002e-35,115.0,113,0.9734513274336283,<=>
11247,BSU_27960,NODE_19_length_50639_cov_156.432795_28,82.524,103,18,0,1,103,1,103,2.11e-56,167.0,103,1.0,<=>
11248,BSU_27970,NODE_19_length_50639_cov_156.432795_30,49.135,289,146,1,1,289,1,288,6.33e-102,296.0,289,1.0,<=>
11249,BSU_27980,NODE_19_length_50639_cov_156.432795_31,39.338,272,150,7,1,265,1,264,1.23e-59,187.0,265,1.0264150943396226,<=>
11250,BSU_27990,NODE_19_length_50639_cov_156.432795_32,79.554,269,53,2,1,269,1,267,1.17e-160,444.0,269,1.0,<=>
11256,BSU_28000,NODE_19_length_50639_cov_156.432795_33,58.559,222,89,2,4,223,4,224,7.05e-87,253.0,227,0.9779735682819384,<=>
11257,BSU_28010,NODE_19_length_50639_cov_156.432795_34,42.405,158,91,0,2,159,2,159,9.21e-41,132.0,173,0.9132947976878613,<=>
11258,BSU_28020,NODE_19_length_50639_cov_156.432795_35,51.429,280,124,5,3,278,7,278,3.28e-93,275.0,291,0.9621993127147767,<=>
11259,BSU_28030,NODE_19_length_50639_cov_156.432795_36,87.5,336,42,0,1,336,1,336,0.0,591.0,338,0.9940828402366864,<=>
11263,BSU_28040,NODE_19_length_50639_cov_156.432795_37,70.222,225,67,0,8,232,5,229,1.8699999999999998e-120,339.0,232,0.9698275862068966,<=>
11265,BSU_28050,NODE_19_length_50639_cov_156.432795_38,55.738,183,81,0,1,183,1,183,5.84e-71,210.0,190,0.9631578947368421,<=>
11266,BSU_28060,NODE_19_length_50639_cov_156.432795_39,29.134,127,77,4,109,227,82,203,4.45e-07,47.4,333,0.3813813813813814,<=>
11267,BSU_28070,NODE_19_length_50639_cov_156.432795_44,50.0,234,117,0,9,242,13,246,3.6199999999999996e-82,243.0,249,0.9397590361445783,<=>
11268,BSU_28080,NODE_133_length_8661_cov_142.399348_3,49.767,430,215,1,1,429,1,430,4.26e-150,430.0,431,0.9976798143851509,<=>
11270,BSU_28090,NODE_133_length_8661_cov_142.399348_4,83.75,880,143,0,1,880,22,901,0.0,1571.0,881,0.9988649262202043,<=>
11276,BSU_28099,NODE_133_length_8661_cov_142.399348_5,54.412,68,27,1,1,64,1,68,3.05e-19,70.1,64,1.0625,<=>
11277,BSU_28100,NODE_38_length_30058_cov_156.692839_27,37.69,329,200,3,7,333,12,337,2.6400000000000003e-73,228.0,342,0.9619883040935673,<=>
11280,BSU_28120,NODE_38_length_30058_cov_156.692839_25,84.075,427,68,0,1,427,1,427,0.0,753.0,431,0.9907192575406032,<=>
11290,BSU_28130,NODE_38_length_30058_cov_156.692839_24,77.188,320,73,0,5,324,6,325,0.0,532.0,325,0.9846153846153847,<=>
11291,BSU_28140,NODE_38_length_30058_cov_156.692839_23,36.576,257,156,4,1,253,1,254,1.3400000000000002e-47,156.0,263,0.9771863117870723,<=>
11292,BSU_28150,NODE_38_length_30058_cov_156.692839_22,68.608,309,97,0,2,310,1,309,6.73e-153,427.0,315,0.9809523809523809,<=>
11293,BSU_28160,NODE_38_length_30058_cov_156.692839_21,64.469,273,97,0,1,273,1,273,1.95e-124,353.0,277,0.9855595667870036,<=>
11295,BSU_28170,NODE_38_length_30058_cov_156.692839_20,70.862,429,125,0,1,429,1,429,0.0,648.0,456,0.9407894736842105,<=>
11297,BSU_28180,NODE_38_length_30058_cov_156.692839_19,26.087,161,119,0,1,161,1,161,1.24e-08,48.5,166,0.9698795180722891,<=>
11298,BSU_28190,NODE_38_length_30058_cov_156.692839_18,75.51,196,48,0,1,196,1,196,5.79e-113,317.0,196,1.0,<=>
11301,BSU_28200,NODE_38_length_30058_cov_156.692839_17,76.532,767,180,0,9,775,9,775,0.0,1224.0,775,0.9896774193548387,<=>
11308,BSU_28210,NODE_38_length_30058_cov_156.692839_16,75.468,534,131,0,1,534,1,534,0.0,860.0,553,0.9656419529837251,<=>
11321,BSU_28220,NODE_38_length_30058_cov_156.692839_15,87.915,422,50,1,1,421,1,422,0.0,716.0,421,1.002375296912114,<=>
11329,BSU_28230,NODE_38_length_30058_cov_156.692839_14,75.887,423,102,0,1,423,1,423,0.0,642.0,425,0.9952941176470588,<=>
11330,BSU_28240,NODE_38_length_30058_cov_156.692839_13,37.758,339,198,5,4,335,3,335,4.4e-73,226.0,335,1.0119402985074626,<=>
11331,BSU_28250,NODE_38_length_30058_cov_156.692839_12,57.292,192,81,1,1,191,1,192,4.13e-82,239.0,200,0.96,<=>
11333,BSU_28260,NODE_38_length_30058_cov_156.692839_11,67.949,468,150,0,1,468,1,468,0.0,693.0,473,0.9894291754756871,<=>
11335,BSU_28270,NODE_38_length_30058_cov_156.692839_10,67.123,365,119,1,1,365,1,364,0.0,514.0,366,0.9972677595628415,<=>
11337,BSU_28280,NODE_38_length_30058_cov_156.692839_9,68.537,499,155,2,1,499,1,497,0.0,696.0,519,0.9614643545279383,<=>
11339,BSU_28290,NODE_38_length_30058_cov_156.692839_8,77.259,343,77,1,1,343,1,342,0.0,523.0,343,1.0,<=>
11340,BSU_28300,NODE_38_length_30058_cov_156.692839_7,66.272,169,57,0,1,169,1,169,8.55e-83,239.0,173,0.976878612716763,<=>
11341,BSU_28310,NODE_38_length_30058_cov_156.692839_6,76.064,564,134,1,12,575,7,569,0.0,888.0,575,0.9808695652173913,<=>
11342,BSU_28330,NODE_32_length_35583_cov_122.758576_30,31.132,106,66,4,28,129,37,139,5.18e-07,43.9,152,0.6973684210526315,->
11345,BSU_28350,NODE_38_length_30058_cov_156.692839_4,49.704,169,84,1,1,169,1,168,7.979999999999999e-60,181.0,170,0.9941176470588236,<=>
11346,BSU_28360,NODE_38_length_30058_cov_156.692839_3,61.224,196,76,0,3,198,1,196,5.2899999999999995e-84,244.0,199,0.9849246231155779,<=>
11347,BSU_28370,NODE_38_length_30058_cov_156.692839_2,72.152,237,66,0,1,237,1,237,2.5700000000000002e-132,370.0,246,0.9634146341463414,<=>
11349,BSU_28380,NODE_144_length_7316_cov_143.496616_7,56.25,368,154,4,1,367,1,362,2.5e-141,402.0,367,1.002724795640327,<=>
11350,BSU_28390,NODE_144_length_7316_cov_143.496616_6,62.642,265,98,1,2,266,1,264,3.05e-118,336.0,273,0.9706959706959707,<=>
11351,BSU_28400,NODE_144_length_7316_cov_143.496616_5,69.784,139,42,0,9,147,9,147,5.49e-69,202.0,147,0.9455782312925171,<=>
11359,BSU_28410,NODE_187_length_3144_cov_142.803065_1,98.667,75,1,0,1,75,1,75,7.199999999999999e-48,143.0,75,1.0,<=>
11365,BSU_28420,NODE_69_length_19291_cov_115.920839_26,30.769,117,80,1,23,138,5,121,5.36e-17,69.7,148,0.7905405405405406,<=>
11366,BSU_28430,NODE_63_length_20425_cov_147.789168_1,85.375,253,37,0,2,254,6,258,9.54e-173,473.0,254,0.9960629921259843,<=>
11367,BSU_28440,NODE_63_length_20425_cov_147.789168_2,87.586,580,72,0,1,580,1,580,0.0,1082.0,587,0.9880749574105622,<=>
11369,BSU_28450,NODE_63_length_20425_cov_147.789168_3,70.936,203,59,0,1,203,1,203,8.2e-113,317.0,203,1.0,<=>
11370,BSU_28460,NODE_63_length_20425_cov_147.789168_4,44.882,127,70,0,20,146,32,158,6.81e-41,132.0,149,0.8523489932885906,<=>
11371,BSU_28470,NODE_63_length_20425_cov_147.789168_5,74.074,405,104,1,1,404,1,405,0.0,568.0,409,0.9902200488997555,<=>
11376,BSU_28475,NODE_63_length_20425_cov_147.789168_5,65.625,160,54,1,1,159,246,405,4.5100000000000005e-65,201.0,164,0.975609756097561,->
11379,BSU_28490,NODE_63_length_20425_cov_147.789168_6,74.112,591,151,1,1,591,1,589,0.0,938.0,591,1.0,<=>
11380,BSU_28500,NODE_63_length_20425_cov_147.789168_7,72.816,103,28,0,1,103,1,103,1.64e-55,164.0,105,0.9809523809523809,<=>
11385,BSU_28520,NODE_63_length_20425_cov_147.789168_8,69.846,325,98,0,1,325,1,325,3.41e-167,465.0,326,0.9969325153374233,<=>
11386,BSU_28530,NODE_63_length_20425_cov_147.789168_9,73.643,258,68,0,1,258,1,258,1.5e-125,354.0,258,1.0,<=>
11387,BSU_28540,NODE_63_length_20425_cov_147.789168_10,54.44,259,117,1,1,259,1,258,1.05e-93,273.0,259,1.0,<=>
11393,BSU_28550,NODE_63_length_20425_cov_147.789168_11,71.728,191,54,0,1,191,1,191,6.92e-100,284.0,195,0.9794871794871794,<=>
11402,BSU_28560,NODE_63_length_20425_cov_147.789168_12,62.162,555,208,1,5,557,4,558,0.0,736.0,561,0.9893048128342246,<=>
11410,BSU_28570,NODE_63_length_20425_cov_147.789168_13,70.149,134,40,0,1,134,1,134,5.54e-71,206.0,135,0.9925925925925926,<=>
11412,BSU_28580,NODE_63_length_20425_cov_147.789168_14,67.681,789,251,4,1,786,1,788,0.0,1088.0,786,1.0038167938931297,<=>
11414,BSU_28590,NODE_63_length_20425_cov_147.789168_15,65.905,569,194,0,1,569,1,569,0.0,796.0,571,0.9964973730297724,<=>
11415,BSU_28600,NODE_63_length_20425_cov_147.789168_16,42.515,167,92,3,13,176,13,178,4.29e-42,136.0,178,0.9382022471910112,<=>
11416,BSU_28610,NODE_63_length_20425_cov_147.789168_17,65.882,85,29,0,1,85,1,85,1.92e-36,115.0,86,0.9883720930232558,<=>
11417,BSU_28620,NODE_63_length_20425_cov_147.789168_18,57.556,311,127,2,1,310,1,307,6.01e-123,352.0,314,0.9904458598726115,<=>
11418,BSU_28630,NODE_164_length_5023_cov_152.649009_4,63.975,805,289,1,1,805,1,804,0.0,1077.0,805,1.0,<=>
11420,BSU_28640,NODE_164_length_5023_cov_152.649009_3,76.522,345,81,0,1,345,1,345,0.0,566.0,345,1.0,<=>
11421,BSU_28650,NODE_164_length_5023_cov_152.649009_2,52.988,251,115,2,1,248,1,251,1.09e-95,278.0,249,1.0080321285140563,<=>
11423,BSU_28660,NODE_164_length_5023_cov_152.649009_1,70.588,68,20,0,1,68,1,68,3.38e-32,103.0,72,0.9444444444444444,<=>
11424,BSU_28670,NODE_10_length_64414_cov_278.936102_50,37.326,359,223,1,7,365,6,362,7.48e-92,276.0,369,0.9728997289972899,<=>
11428,BSU_28680,NODE_10_length_64414_cov_278.936102_49,75.375,467,115,0,1,467,1,467,0.0,743.0,471,0.9915074309978769,<=>
11432,BSU_28690,NODE_10_length_64414_cov_278.936102_48,71.982,439,122,1,1,439,1,438,0.0,667.0,445,0.9865168539325843,<=>
11437,BSU_28710,NODE_1_length_132867_cov_126.236720_129,22.399,567,321,18,9,570,6,458,1.09e-16,79.7,599,0.9465776293823038,<=>
11438,BSU_28730,NODE_36_length_30262_cov_128.448070_17,34.815,270,171,2,12,280,29,294,4.33e-53,172.0,282,0.9574468085106383,<=>
11446,BSU_28740,NODE_114_length_10672_cov_134.512317_2,38.182,110,67,1,196,304,1,110,1.06e-19,80.1,314,0.3503184713375796,->
11449,BSU_28750,NODE_36_length_30262_cov_128.448070_15,28.406,433,288,13,8,433,7,424,7.829999999999999e-42,150.0,434,0.9976958525345622,<=>
11453,BSU_28770,NODE_49_length_25224_cov_157.556011_27,29.719,249,170,3,15,261,6,251,1.5400000000000002e-32,117.0,273,0.9120879120879121,->
11455,BSU_28780,NODE_11_length_62755_cov_125.058282_26,26.471,170,97,9,25,180,28,183,9.44e-05,38.9,230,0.7391304347826086,->
11459,BSU_28790,NODE_2_length_103972_cov_145.337677_4,33.793,145,83,6,392,533,356,490,1.65e-11,63.2,561,0.25846702317290554,->
11461,BSU_28820,NODE_90_length_15394_cov_145.407129_1,83.978,362,58,0,1,362,1,362,0.0,634.0,362,1.0,<=>
11463,BSU_28830,NODE_90_length_15394_cov_145.407129_3,37.705,122,71,1,1,122,1,117,4.35e-30,102.0,131,0.9312977099236641,<=>
11464,BSU_28840,NODE_90_length_15394_cov_145.407129_4,55.128,78,35,0,6,83,6,83,2.22e-26,89.7,90,0.8666666666666667,<=>
11465,BSU_28850,NODE_90_length_15394_cov_145.407129_5,93.137,102,7,0,1,102,1,102,1.08e-65,191.0,120,0.85,<=>
11466,BSU_28860,NODE_90_length_15394_cov_145.407129_6,82.09,67,12,0,1,67,1,67,1.1e-34,109.0,67,1.0,<=>
11467,BSU_28870,NODE_90_length_15394_cov_145.407129_7,86.145,166,23,0,7,172,1,166,1.17e-107,301.0,174,0.9540229885057471,<=>
11468,BSU_28900,NODE_1_length_132867_cov_126.236720_115,29.954,217,151,1,13,229,11,226,8.75e-33,115.0,232,0.9353448275862069,->
11469,BSU_28910,NODE_1_length_132867_cov_126.236720_114,36.29,124,76,1,5,128,2,122,1.14e-13,60.5,147,0.8435374149659864,->
11489,BSU_28920,NODE_88_length_15652_cov_128.829342_10,34.234,111,60,5,1,105,1,104,1.82e-07,47.4,242,0.45867768595041325,->
11499,BSU_28930,NODE_14_length_58649_cov_164.143806_6,31.25,208,139,3,375,580,373,578,1.32e-24,104.0,594,0.3501683501683502,<=>
11502,BSU_28940,NODE_4_length_97076_cov_120.918257_78,61.538,260,98,2,1,260,8,265,3.62e-113,323.0,261,0.9961685823754789,<=>
11507,BSU_28950,NODE_90_length_15394_cov_145.407129_8,82.233,636,111,1,1,634,1,636,0.0,1116.0,644,0.9875776397515528,<=>
11514,BSU_28960,NODE_90_length_15394_cov_145.407129_9,33.023,215,135,4,54,261,58,270,1.45e-32,118.0,282,0.7624113475177305,<=>
11515,BSU_28980,NODE_90_length_15394_cov_145.407129_10,48.71,310,158,1,1,310,1,309,5.23e-114,329.0,312,0.9935897435897436,<=>
11518,BSU_28990,NODE_90_length_15394_cov_145.407129_11,52.425,433,196,6,4,431,6,433,6.72e-160,458.0,473,0.9154334038054969,<=>
11519,BSU_29000,NODE_90_length_15394_cov_145.407129_12,82.237,152,27,0,1,152,1,152,3.66e-91,258.0,153,0.9934640522875817,<=>
11520,BSU_29010,NODE_90_length_15394_cov_145.407129_14,88.189,127,15,0,1,127,1,127,3.65e-85,241.0,127,1.0,<=>
11521,BSU_29020,NODE_90_length_15394_cov_145.407129_15,72.156,334,93,0,1,334,1,334,3.2299999999999998e-180,499.0,341,0.9794721407624634,<=>
